ID,Session,Task,Altitude,Disparity_VA,Reported_Visual_Angle,Real_Visual_Angle,Ratio_Visual_Angle,Distance,Date
1074,Higher,Perceptual,44,6.209051819,0.674568933,0.5575,1.209989117,357251.8372,Oct 17th
1074,Higher,Adjusted,44,6.209051819,1.556619766,0.5575,2.792143077,357251.8372,Oct 17th
52,Lower,Perceptual,21,,0.580205467,0.5575,1.040727296,357251.8372,Oct 17th
52,Lower,Adjusted,21,,0.938859412,0.5575,1.684052758,357251.8372,Oct 17th
52,Higher,Perceptual,46,7.000866807,0.584187201,0.5575,1.047869418,357251.8372,Oct 17th
52,Higher,Adjusted,46,7.000866807,0.98218931,0.5575,1.761774547,357251.8372,Oct 17th
1076,Lower,Perceptual,21,,1.086038351,0.5575,1.948050854,357251.8372,Oct 17th
1076,Lower,Adjusted,21,,0.999766758,0.5575,1.793303602,357251.8372,Oct 17th
1076,Higher,Perceptual,44,6.97930041,,0.5575,,357251.8372,Oct 17th
1076,Higher,Adjusted,44,6.97930041,,0.5575,,357251.8372,Oct 17th
1077,Lower,Perceptual,21,,1.905785916,0.5575,3.418450073,357251.8372,Oct 17th
1077,Lower,Adjusted,21,,,0.5575,,357251.8372,Oct 17th
1077,Higher,Perceptual,43,4.089085052,0.91972829,0.5575,1.649736843,357251.8372,Oct 17th
1077,Higher,Adjusted,43,4.089085052,1.336840871,0.5575,2.397920845,357251.8372,Oct 17th
1078,Lower,Perceptual,22,,0.739902102,0.5575,1.327178658,357251.8372,Oct 17th
1078,Lower,Adjusted,22,,1.103440166,0.5575,1.979264871,357251.8372,Oct 17th
1078,Higher,Perceptual,44,7.11325296,0.729634352,0.5575,1.30876117,357251.8372,Oct 17th
1078,Higher,Adjusted,44,7.11325296,1.057738196,0.5575,1.897288243,357251.8372,Oct 17th
1079,Lower,Perceptual,22,,1.099036285,0.5575,1.971365533,357251.8372,Oct 17th
1079,Lower,Adjusted,22,,1.011075753,0.5575,1.813588795,357251.8372,Oct 17th
1079,Higher,Perceptual,43,5.159314148,0.670772196,0.5575,1.203178828,357251.8372,Oct 17th
1079,Higher,Adjusted,43,5.159314148,1.103440166,0.5575,1.979264871,357251.8372,Oct 17th
1080,Lower,Perceptual,23,,1.287254341,0.5575,2.308976397,357251.8372,Oct 17th
1080,Lower,Adjusted,23,,0.906486325,0.5575,1.625984439,357251.8372,Oct 17th
1080,Higher,Perceptual,43,5.632438431,0.751157989,0.5575,1.34736859,357251.8372,Oct 17th
1080,Higher,Adjusted,43,5.632438431,1.145877395,0.5575,2.055385463,357251.8372,Oct 17th
54,Lower,Perceptual,23,,0.812452388,0.5575,1.457313701,357251.8372,Oct 17th
54,Lower,Adjusted,23,,1.141123032,0.5575,2.046857457,357251.8372,Oct 17th
54,Higher,Perceptual,44,2.846910616,0.964126919,0.5575,1.729375639,357251.8372,Oct 17th
54,Higher,Adjusted,44,2.846910616,1.111843602,0.5575,1.994338299,357251.8372,Oct 17th
1082,Lower,Perceptual,24,,1.17275113,0.5575,2.10358947,357251.8372,Oct 17th
1082,Lower,Adjusted,24,,1.203543234,0.5575,2.158821945,357251.8372,Oct 17th
1082,Higher,Perceptual,45,6.403292254,0.838042729,0.5575,1.503215658,357251.8372,Oct 17th
1082,Higher,Adjusted,45,6.403292254,1.336840871,0.5575,2.397920845,357251.8372,Oct 17th
32131,Lower,Perceptual,4,,1.511884227,0.5503,2.747381841,361929.3955,Nov 15th
32131,Lower,Adjusted,4,,0.950844305,0.5503,1.727865355,361929.3955,Nov 15th
32131,Higher,Perceptual,23,7.363565611,0.677124059,0.5503,1.23046349,361929.3955,Nov 15th
32131,Higher,Adjusted,23,7.363565611,1.117232299,0.5503,2.030224058,361929.3955,Nov 15th
31948,Lower,Perceptual,5,,1.600807345,0.5503,2.908972097,361929.3955,Nov 15th
31948,Lower,Adjusted,5,,1.222263609,0.5503,2.221085969,361929.3955,Nov 15th
31948,Higher,Perceptual,,,,0.5503,,361929.3955,Nov 15th
31948,Higher,Adjusted,,,,0.5503,,361929.3955,Nov 15th
1083,Lower,Perceptual,5,,1.471027043,0.5503,2.673136548,361929.3955,Nov 15th
1083,Lower,Adjusted,5,,1.3524933,0.5503,2.457738143,361929.3955,Nov 15th
1083,Higher,Perceptual,28,5.746792125,,0.5503,,361929.3955,Nov 15th
1083,Higher,Adjusted,28,5.746792125,,0.5503,,361929.3955,Nov 15th
32002,Lower,Perceptual,5,,0.913717249,0.5503,1.660398418,361929.3955,Nov 15th
32002,Lower,Adjusted,5,,0.932249743,0.5503,1.694075492,361929.3955,Nov 15th
32002,Higher,Perceptual,,,,0.5503,,361929.3955,Nov 15th
32002,Higher,Adjusted,,,,0.5503,,361929.3955,Nov 15th
32245,Lower,Perceptual,6,,0.732624576,0.5503,1.331318509,361929.3955,Nov 15th
32245,Lower,Adjusted,6,,1.279108462,0.5503,2.324383903,361929.3955,Nov 15th
32245,Higher,Perceptual,23,,0.634654453,0.5503,1.153288121,361929.3955,Nov 15th
32245,Higher,Adjusted,23,,1.103440166,0.5503,2.005161122,361929.3955,Nov 15th
31924,Lower,Perceptual,6,,1.759660617,0.5503,3.197638773,361929.3955,Nov 15th
31924,Lower,Adjusted,6,,1.057738196,0.5503,1.922111931,361929.3955,Nov 15th
31924,Higher,Perceptual,24,8.43902109,1.212839393,0.5503,2.203960373,361929.3955,Nov 15th
31924,Higher,Adjusted,24,8.43902109,1.1697482,0.5503,2.12565546,361929.3955,Nov 15th
1084,Lower,Perceptual,6,,1.36366988,0.5503,2.478048119,361929.3955,Nov 15th
1084,Lower,Adjusted,6,,1.519494654,0.5503,2.761211437,361929.3955,Nov 15th
1084,Higher,Perceptual,25,3.771774004,1.414960213,0.5503,2.571252432,361929.3955,Nov 15th
1084,Higher,Adjusted,25,3.771774004,1.704773025,0.5503,3.097897556,361929.3955,Nov 15th
31504,Lower,Perceptual,7,,1.118432995,0.5503,2.032405951,361929.3955,Nov 15th
31504,Lower,Adjusted,7,,1.030244973,0.5503,1.872151505,361929.3955,Nov 15th
31504,Higher,Perceptual,23,7.342891633,0.522185768,0.5503,0.948911082,361929.3955,Nov 15th
31504,Higher,Adjusted,23,7.342891633,0.971513854,0.5503,1.765425865,361929.3955,Nov 15th
1085,Lower,Perceptual,7,,1.715230198,0.5503,3.116900232,361929.3955,Nov 15th
1085,Lower,Adjusted,7,,1.357234609,0.5503,2.466354004,361929.3955,Nov 15th
1085,Higher,Perceptual,,,,0.5503,,361929.3955,Nov 15th
1085,Higher,Adjusted,,,,0.5503,,361929.3955,Nov 15th
1066,Lower,Perceptual,9,,1.772318034,0.5503,3.220639714,361929.3955,Nov 15th
1066,Lower,Adjusted,9,,1.633669955,0.5503,2.968689724,361929.3955,Nov 15th
1066,Higher,Perceptual,24,6.198957076,1.414960213,0.5503,2.571252432,361929.3955,Nov 15th
1066,Higher,Adjusted,24,6.198957076,1.079773117,0.5503,1.962153583,361929.3955,Nov 15th
1072,Lower,Perceptual,10,,0.912986599,0.5503,1.659070686,361929.3955,Nov 15th
1072,Lower,Adjusted,10,,1.234015239,0.5503,2.242440922,361929.3955,Nov 15th
1072,Higher,Perceptual,22,,1.027926119,0.5503,1.867937705,361929.3955,Nov 15th
1072,Higher,Adjusted,22,,1.27608052,0.5503,2.318881556,361929.3955,Nov 15th
1056,Lower,Perceptual,11,,0.738803762,0.5503,1.342547269,361929.3955,Nov 15th
1056,Lower,Adjusted,11,,0.955928799,0.5503,1.73710485,361929.3955,Nov 15th
1056,Higher,Perceptual,24,10.16893302,0.710748657,0.5503,1.291565795,361929.3955,Nov 15th
1056,Higher,Adjusted,24,10.16893302,1.015671312,0.5503,1.845668384,361929.3955,Nov 15th
1087,Lower,Perceptual,13,,1.986670705,0.5503,3.610159376,361929.3955,Nov 15th
1087,Lower,Adjusted,13,,1.321114733,0.5503,2.400717306,361929.3955,Nov 15th
1087,Higher,Perceptual,,7.927848197,1.482331925,0.5503,2.693679676,361929.3955,Nov 15th
1087,Higher,Adjusted,,7.927848197,1.625492152,0.5503,2.953829097,361929.3955,Nov 15th
1088,Lower,Perceptual,14,,2.148339997,0.5503,3.903943298,361929.3955,Nov 15th
1088,Lower,Adjusted,14,,1.384107953,0.5503,2.515187994,361929.3955,Nov 15th
1088,Higher,Perceptual,30,3.509570934,0.738803762,0.5503,1.342547269,361929.3955,Nov 15th
1088,Higher,Adjusted,30,3.509570934,1.039783757,0.5503,1.889485294,361929.3955,Nov 15th
1089,Lower,Perceptual,14,,1.373347782,0.5503,2.495634711,361929.3955,Nov 15th
1089,Lower,Adjusted,14,,0.884946922,0.5503,1.60811725,361929.3955,Nov 15th
1089,Higher,Perceptual,,9.269827981,1.213277051,0.5503,2.20475568,361929.3955,Nov 15th
1089,Higher,Adjusted,,9.269827981,0.916712916,0.5503,1.665842115,361929.3955,Nov 15th
1090,Lower,Perceptual,13,,1.098697162,0.5503,1.996542181,361929.3955,Nov 15th
1090,Lower,Adjusted,13,,1.370539568,0.5503,2.490531651,361929.3955,Nov 15th
1090,Higher,Perceptual,29,7.995387506,1.395597419,0.5503,2.536066544,361929.3955,Nov 15th
1090,Higher,Adjusted,29,7.995387506,1.755307858,0.5503,3.189728981,361929.3955,Nov 15th
1082,Lower,Perceptual,15,,1.013029421,0.5503,1.840867565,361929.3955,Nov 15th
1082,Lower,Adjusted,15,,1.002650554,0.5503,1.822007184,361929.3955,Nov 15th
1082,Higher,Perceptual,31,8.066523808,0.884803315,0.5503,1.607856287,361929.3955,Nov 15th
1082,Higher,Adjusted,31,8.066523808,1.057738196,0.5503,1.922111931,361929.3955,Nov 15th
1091,Lower,Perceptual,16,,2.812137243,0.5503,5.110189429,361929.3955,Nov 15th
1091,Lower,Adjusted,16,,1.45618934,0.5503,2.646173615,361929.3955,Nov 15th
1091,Higher,Perceptual,,1.135268117,1.270872456,0.5503,2.309417511,361929.3955,Nov 15th
1091,Higher,Adjusted,,1.135268117,1.426474292,0.5503,2.592175709,361929.3955,Nov 15th
1092,Lower,Perceptual,17,,1.792183375,0.5503,3.256738824,361929.3955,Nov 15th
1092,Lower,Adjusted,17,,2.852506626,0.5503,5.183548294,361929.3955,Nov 15th
1092,Higher,Perceptual,32,2.209706136,1.642366547,0.5503,2.98449309,361929.3955,Nov 15th
1092,Higher,Adjusted,32,2.209706136,2.176977684,0.5503,3.955983434,361929.3955,Nov 15th
31459,Lower,Perceptual,17,,1.162015415,0.5503,2.111603516,361929.3955,Nov 15th
31459,Lower,Adjusted,17,,0.912036007,0.5503,1.657343281,361929.3955,Nov 15th
31459,Higher,Perceptual,,,0.905624111,0.5503,1.645691644,361929.3955,Nov 15th
31459,Higher,Adjusted,,,0.93103593,0.5503,1.691869762,361929.3955,Nov 15th
5000,Lower,Perceptual,5,7.297225038,1.612663617,0.5253,3.069985945,379146.9623,Jan 12th
5000,Lower,Adjusted,5,7.297225038,0.788183479,0.5253,1.500444468,379146.9623,Jan 12th
5000,Higher,Perceptual,18,6.822385237,0.760681729,0.5253,1.448090099,379146.9623,Jan 12th
5000,Higher,Adjusted,18,6.822385237,1.258842542,0.5253,2.396425932,379146.9623,Jan 12th
6875341,Lower,Perceptual,6,7.492038128,0.981040607,0.5253,1.867581585,379146.9623,Jan 12th
6875341,Lower,Adjusted,6,7.492038128,0.633904286,0.5253,1.206747165,379146.9623,Jan 12th
6875341,Higher,Perceptual,17,8.624359199,0.729209169,0.5253,1.388176602,379146.9623,Jan 12th
6875341,Higher,Adjusted,17,8.624359199,0.827591315,0.5253,1.575464144,379146.9623,Jan 12th
32437,Lower,Perceptual,6,10.05547945,1.057738196,0.5253,2.013588798,379146.9623,Jan 12th
32437,Lower,Adjusted,6,10.05547945,0.64072032,0.5253,1.219722672,379146.9623,Jan 12th
32437,Higher,Perceptual,20,9.062733812,0.499892892,0.5253,0.951633146,379146.9623,Jan 12th
32437,Higher,Adjusted,20,9.062733812,0.846399532,0.5253,1.61126886,379146.9623,Jan 12th
6875476,Lower,Perceptual,7,8.000463392,0.904846579,0.5253,1.722532988,379146.9623,Jan 12th
6875476,Lower,Adjusted,7,8.000463392,0.58706492,0.5253,1.117580278,379146.9623,Jan 12th
6875476,Higher,Perceptual,21,8.808885827,0.364608276,0.5253,0.694095328,379146.9623,Jan 12th
6875476,Higher,Adjusted,21,8.808885827,1.122493654,0.5253,2.136862086,379146.9623,Jan 12th
6873834,Lower,Perceptual,7,3.114606149,2.739710793,0.5253,5.215516454,379146.9623,Jan 12th
6873834,Lower,Adjusted,7,3.114606149,3.624410704,0.5253,6.899696753,379146.9623,Jan 12th
6873834,Higher,Perceptual,21,7.09612632,2.379636412,0.5253,4.530052184,379146.9623,Jan 12th
6873834,Higher,Adjusted,21,7.09612632,3.038455149,0.5253,5.784228345,379146.9623,Jan 12th
5001,Lower,Perceptual,7,8.967305664,1.135429352,0.5253,2.16148744,379146.9623,Jan 12th
5001,Lower,Adjusted,7,8.967305664,0.61429938,0.5253,1.169425814,379146.9623,Jan 12th
5001,Higher,Perceptual,21,8.64394357,0.506694068,0.5253,0.964580368,379146.9623,Jan 12th
5001,Higher,Adjusted,21,8.64394357,0.94083587,0.5253,1.791044869,379146.9623,Jan 12th
5002,Lower,Perceptual,8,6.590760555,0.98218931,0.5253,1.869768342,379146.9623,Jan 12th
5002,Lower,Adjusted,8,6.590760555,0.551732873,0.5253,1.050319575,379146.9623,Jan 12th
5002,Higher,Perceptual,20,9.382955103,0.957523618,0.5253,1.822812903,379146.9623,Jan 12th
5002,Higher,Adjusted,20,9.382955103,0.808868159,0.5253,1.539821357,379146.9623,Jan 12th
5003,Lower,Perceptual,8,8.448215059,1.687356474,0.5253,3.212176801,379146.9623,Jan 12th
5003,Lower,Adjusted,8,8.448215059,0.902823906,0.5253,1.718682478,379146.9623,Jan 12th
5003,Higher,Perceptual,21,13.01196055,1.363324295,0.5253,2.595325137,379146.9623,Jan 12th
5003,Higher,Adjusted,21,13.01196055,1.45618934,0.5253,2.772109919,379146.9623,Jan 12th
5004,Lower,Perceptual,9,8.611201614,0.539738859,0.5253,1.027486882,379146.9623,Jan 12th
5004,Lower,Adjusted,9,8.611201614,0.654801782,0.5253,1.246529187,379146.9623,Jan 12th
5004,Higher,Perceptual,22,9.706995752,0.585143301,0.5253,1.113922141,379146.9623,Jan 12th
5004,Higher,Adjusted,22,9.706995752,1.064561922,0.5253,2.026578948,379146.9623,Jan 12th
5005,Lower,Perceptual,9,5.545446466,2.241722751,0.5253,4.26750952,379146.9623,Jan 12th
5005,Lower,Adjusted,9,5.545446466,1.412066927,0.5253,2.688115224,379146.9623,Jan 12th
5005,Higher,Perceptual,24,8.241140439,1.577610191,0.5253,3.003255647,379146.9623,Jan 12th
5005,Higher,Adjusted,24,8.241140439,2.098464735,0.5253,3.994792946,379146.9623,Jan 12th
5006,Lower,Perceptual,10,6.877640715,1.064561922,0.5253,2.026578948,379146.9623,Jan 12th
5006,Lower,Adjusted,10,6.877640715,0.993777987,0.5253,1.891829405,379146.9623,Jan 12th
5006,Higher,Perceptual,19,7.321655146,0.890438778,0.5253,1.695105232,379146.9623,Jan 12th
5006,Higher,Adjusted,19,7.321655146,1.294405148,0.5253,2.464125543,379146.9623,Jan 12th
5007,Lower,Perceptual,,7.6659502,,0.5253,,379146.9623,Jan 12th
5007,Lower,Adjusted,,7.6659502,,0.5253,,379146.9623,Jan 12th
5007,Higher,Perceptual,29,7.960330666,0.90663957,0.5253,1.72594626,379146.9623,Jan 12th
5007,Higher,Adjusted,29,7.960330666,1.075366139,0.5253,2.047146657,379146.9623,Jan 12th
5008,Lower,Perceptual,10,7.056026402,0.812786963,0.5253,1.547281482,379146.9623,Jan 12th
5008,Lower,Adjusted,10,7.056026402,0.739953146,0.5253,1.408629632,379146.9623,Jan 12th
5008,Higher,Perceptual,,,,0.5253,,379146.9623,Jan 12th
5008,Higher,Adjusted,,,,0.5253,,379146.9623,Jan 12th
5009,Lower,Perceptual,11,8.698667469,1.122493654,0.5253,2.136862086,379146.9623,Jan 12th
5009,Lower,Adjusted,11,8.698667469,0.677124059,0.5253,1.289023527,379146.9623,Jan 12th
5009,Higher,Perceptual,22,9.121856754,0.790830598,0.5253,1.505483721,379146.9623,Jan 12th
5009,Higher,Adjusted,22,9.121856754,0.798035456,0.5253,1.519199421,379146.9623,Jan 12th
5010,Lower,Perceptual,11,9.310071335,1.137975314,0.5253,2.166334121,379146.9623,Jan 12th
5010,Lower,Adjusted,11,9.310071335,0.800895705,0.5253,1.524644403,379146.9623,Jan 12th
5010,Higher,Perceptual,25,10.3815817,0.970821925,0.5253,1.848128546,379146.9623,Jan 12th
5010,Higher,Adjusted,25,10.3815817,0.901685461,0.5253,1.71651525,379146.9623,Jan 12th
5011,Lower,Perceptual,11,7.835113306,1.078476947,0.5253,2.053068622,379146.9623,Jan 12th
5011,Lower,Adjusted,11,7.835113306,1.131373567,0.5253,2.153766546,379146.9623,Jan 12th
5011,Higher,Perceptual,23,8.845062328,1.785158848,0.5253,3.398360648,379146.9623,Jan 12th
5011,Higher,Adjusted,23,8.845062328,1.204421668,0.5253,2.292826325,379146.9623,Jan 12th
5012,Lower,Perceptual,12,8.407848856,1.125170111,0.5253,2.141957188,379146.9623,Jan 12th
5012,Lower,Adjusted,12,8.407848856,0.884946922,0.5253,1.684650528,379146.9623,Jan 12th
5012,Higher,Perceptual,23,7.19463311,1.08277497,0.5253,2.061250656,379146.9623,Jan 12th
5012,Higher,Adjusted,23,7.19463311,1.079773117,0.5253,2.055536107,379146.9623,Jan 12th
5013,Lower,Perceptual,12,4.667972706,1.270589024,0.5253,2.418787405,379146.9623,Jan 12th
5013,Lower,Adjusted,12,4.667972706,1.650004408,0.5253,3.141070641,379146.9623,Jan 12th
5013,Higher,Perceptual,27,9.192752205,1.747182695,0.5253,3.32606643,379146.9623,Jan 12th
5013,Higher,Adjusted,27,9.192752205,1.764693051,0.5253,3.359400441,379146.9623,Jan 12th
5014,Lower,Perceptual,12,10.54896985,1.167361124,0.5253,2.222275126,379146.9623,Jan 12th
5014,Lower,Adjusted,12,10.54896985,1.07147426,0.5253,2.039737787,379146.9623,Jan 12th
5014,Higher,Perceptual,28,11.28205325,1.074964199,0.5253,2.046381495,379146.9623,Jan 12th
5014,Higher,Adjusted,28,11.28205325,0.961067961,0.5253,1.829560176,379146.9623,Jan 12th
5015,Lower,Perceptual,13,8.584885762,1.481032919,0.5253,2.819403995,379146.9623,Jan 12th
5015,Lower,Adjusted,13,8.584885762,0.841882021,0.5253,1.602668991,379146.9623,Jan 12th
5015,Higher,Perceptual,28,9.94590331,0.913717249,0.5253,1.739419854,379146.9623,Jan 12th
5015,Higher,Adjusted,28,9.94590331,1.095327131,0.5253,2.085145881,379146.9623,Jan 12th
5016,Lower,Perceptual,13,9.029614558,1.461155452,0.5253,2.781563776,379146.9623,Jan 12th
5016,Lower,Adjusted,13,9.029614558,1.039783757,0.5253,1.979409399,379146.9623,Jan 12th
5016,Higher,Perceptual,28,10.3041634,2.133527294,0.5253,4.061540633,379146.9623,Jan 12th
5016,Higher,Adjusted,28,10.3041634,1.12296133,0.5253,2.137752388,379146.9623,Jan 12th
32614,Lower,Perceptual,14,8.362256297,1.539731404,0.5253,2.931146781,379146.9623,Jan 12th
32614,Lower,Adjusted,14,8.362256297,0.987615502,0.5253,1.880098043,379146.9623,Jan 12th
32614,Higher,Perceptual,29,10.03753068,0.91972829,0.5253,1.750862916,379146.9623,Jan 12th
32614,Higher,Adjusted,29,10.03753068,1.095327131,0.5253,2.085145881,379146.9623,Jan 12th
5018,Lower,Perceptual,15,9.056413988,1.996964992,0.5253,3.801570516,379146.9623,Jan 12th
5018,Lower,Adjusted,15,9.056413988,0.876271312,0.5253,1.668134994,379146.9623,Jan 12th
5018,Higher,Perceptual,25,10.69136525,0.728519302,0.5253,1.386863319,379146.9623,Jan 12th
5018,Higher,Adjusted,25,10.69136525,0.932249743,0.5253,1.774699682,379146.9623,Jan 12th
5019,Lower,Perceptual,16,9.015962564,2.076264101,0.5253,3.952530176,379146.9623,Jan 12th
5019,Lower,Adjusted,16,9.015962564,0.896785197,0.5253,1.707186745,379146.9623,Jan 12th
5019,Higher,Perceptual,26,8.665381821,0.413801053,0.5253,0.787742344,379146.9623,Jan 12th
5019,Higher,Adjusted,26,8.665381821,0.859420579,0.5253,1.636056689,379146.9623,Jan 12th
5020,Lower,Perceptual,16,6.440853861,1.995909169,0.5253,3.799560573,379146.9623,Jan 12th
5020,Lower,Adjusted,16,6.440853861,1.1697482,0.5253,2.226819341,379146.9623,Jan 12th
5020,Higher,Perceptual,30,6.664319106,0.7483424,0.5253,1.424600038,379146.9623,Jan 12th
5020,Higher,Adjusted,30,6.664319106,1.27608052,0.5253,2.429241424,379146.9623,Jan 12th
5021,Lower,Perceptual,17,8.457526583,2.385473303,0.5253,4.541163721,379146.9623,Jan 12th
5021,Lower,Adjusted,17,8.457526583,1.633669955,0.5253,3.109975167,379146.9623,Jan 12th
5021,Higher,Perceptual,30,9.134903444,0.753678581,0.5253,1.434758387,379146.9623,Jan 12th
5021,Higher,Adjusted,30,9.134903444,1.268871617,0.5253,2.415518021,379146.9623,Jan 12th
5022,Lower,Perceptual,17,8.075421242,2.662564017,0.5253,5.068654135,379146.9623,Jan 12th
5022,Lower,Adjusted,17,8.075421242,1.000046399,0.5253,1.903762419,379146.9623,Jan 12th
5022,Higher,Perceptual,28,10.61871668,1.145877395,0.5253,2.181377109,379146.9623,Jan 12th
5022,Higher,Adjusted,28,10.61871668,1.145877395,0.5253,2.181377109,379146.9623,Jan 12th
5023,Lower,Perceptual,5,7.804117019,3.124449834,0.5283,5.914158307,376953.4,Jan 13th
5023,Lower,Adjusted,5,7.804117019,1.18206047,0.5283,2.237479594,376953.4,Jan 13th
5023,Higher,Perceptual,21,7.87880553,2.302230866,0.5283,4.357809702,376953.4,Jan 13th
5023,Higher,Adjusted,21,7.87880553,1.412066927,0.5283,2.672850515,376953.4,Jan 13th
32329,Lower,Perceptual,5,8.069651536,2.219288722,0.5283,4.200811513,376953.4,Jan 13th
32329,Lower,Adjusted,5,8.069651536,1.18206047,0.5283,2.237479594,376953.4,Jan 13th
32329,Higher,Perceptual,19,8.881305922,1.601952382,0.5283,3.032277839,376953.4,Jan 13th
32329,Higher,Adjusted,19,8.881305922,1.208833143,0.5283,2.288156621,376953.4,Jan 13th
5025,Lower,Perceptual,6,7.44007786,1.482331925,0.5283,2.805852594,376953.4,Jan 13th
5025,Lower,Adjusted,6,7.44007786,1.30668921,0.5283,2.473384838,376953.4,Jan 13th
5025,Higher,Perceptual,18,9.025289118,1.194843038,0.5283,2.261675257,376953.4,Jan 13th
5025,Higher,Adjusted,18,9.025289118,1.405297723,0.5283,2.660037333,376953.4,Jan 13th
5026,Lower,Perceptual,6,7.486676625,2.155428558,0.5283,4.079932914,376953.4,Jan 13th
5026,Lower,Adjusted,6,7.486676625,0.912036007,0.5283,1.726360037,376953.4,Jan 13th
5026,Higher,Perceptual,18,7.429092956,1.925429514,0.5283,3.644576026,376953.4,Jan 13th
5026,Higher,Adjusted,18,7.429092956,0.98218931,0.5283,1.859150691,376953.4,Jan 13th
5027,Lower,Perceptual,7,5.328980229,3.75251949,0.5283,7.103008688,376953.4,Jan 13th
5027,Lower,Adjusted,7,5.328980229,1.979111942,0.5283,3.746189555,376953.4,Jan 13th
5027,Higher,Perceptual,20,5.724810452,2.848374636,0.5283,5.391585532,376953.4,Jan 13th
5027,Higher,Adjusted,20,5.724810452,1.344185479,0.5283,2.544360172,376953.4,Jan 13th
1043,Lower,Perceptual,7,5.946402024,1.064033895,0.5283,2.014071352,376953.4,Jan 13th
1043,Lower,Adjusted,7,5.946402024,0.950844305,0.5283,1.799818863,376953.4,Jan 13th
1043,Higher,Perceptual,19,8.064626224,0.812544709,0.5283,1.53803655,376953.4,Jan 13th
1043,Higher,Adjusted,19,8.064626224,0.950844305,0.5283,1.799818863,376953.4,Jan 13th
5029,Lower,Perceptual,8,1.959927636,1.601952382,0.5283,3.032277839,376953.4,Jan 13th
5029,Lower,Adjusted,8,1.959927636,1.182838598,0.5283,2.238952485,376953.4,Jan 13th
5029,Higher,Perceptual,,,,0.5283,,376953.4,Jan 13th
5029,Higher,Adjusted,,,,0.5283,,376953.4,Jan 13th
5030,Lower,Perceptual,8,4.32048716,2.034589559,0.5283,3.851201135,376953.4,Jan 13th
5030,Lower,Adjusted,8,4.32048716,1.279108462,0.5283,2.421178236,376953.4,Jan 13th
5030,Higher,Perceptual,22,5.798840301,0.848005545,0.5283,1.605159085,376953.4,Jan 13th
5030,Higher,Adjusted,22,5.798840301,1.131373567,0.5283,2.141536186,376953.4,Jan 13th
5031,Lower,Perceptual,9,7.504672755,1.127396704,0.5283,2.134008526,376953.4,Jan 13th
5031,Lower,Adjusted,9,7.504672755,1.009220664,0.5283,1.910317365,376953.4,Jan 13th
5031,Higher,Perceptual,24,7.473206207,0.920469775,0.5283,1.742324011,376953.4,Jan 13th
5031,Higher,Adjusted,24,7.473206207,0.94083587,0.5283,1.780874257,376953.4,Jan 13th
5032,Lower,Perceptual,12,7.688830774,0.956568186,0.5283,1.810653391,376953.4,Jan 13th
5032,Lower,Adjusted,12,7.688830774,0.937546381,0.5283,1.774647702,376953.4,Jan 13th
5032,Higher,Perceptual,24,9.260755404,0.703781828,0.5283,1.332163219,376953.4,Jan 13th
5032,Higher,Adjusted,24,9.260755404,0.792375811,0.5283,1.49985957,376953.4,Jan 13th
5034,Lower,Perceptual,12,9.194937519,0.96495874,0.5283,1.826535568,376953.4,Jan 13th
5034,Lower,Adjusted,12,9.194937519,0.770517836,0.5283,1.458485398,376953.4,Jan 13th
5034,Higher,Perceptual,23,10.04254547,0.689663093,0.5283,1.305438374,376953.4,Jan 13th
5034,Higher,Adjusted,23,10.04254547,1.163780508,0.5283,2.202878115,376953.4,Jan 13th
5033,Lower,Perceptual,13,10.16761499,0.863827697,0.5283,1.635108267,376953.4,Jan 13th
5033,Lower,Adjusted,13,10.16761499,0.856127902,0.5283,1.620533603,376953.4,Jan 13th
5033,Higher,Perceptual,26,7.328449184,0.806678155,0.5283,1.526931961,376953.4,Jan 13th
5033,Higher,Adjusted,26,7.328449184,1.002650554,0.5283,1.89788104,376953.4,Jan 13th
5035,Lower,Perceptual,14,8.294513033,1.330680869,0.5283,2.518797784,376953.4,Jan 13th
5035,Lower,Adjusted,14,8.294513033,1.134065002,0.5283,2.146630705,376953.4,Jan 13th
5035,Higher,Perceptual,26,6.920366458,1.321318583,0.5283,2.501076251,376953.4,Jan 13th
5035,Higher,Adjusted,26,6.920366458,1.755307858,0.5283,3.322558884,376953.4,Jan 13th
5036,Lower,Perceptual,14,8.680446743,1.886518994,0.5283,3.570923706,376953.4,Jan 13th
5036,Lower,Adjusted,14,8.680446743,0.96495874,0.5283,1.826535568,376953.4,Jan 13th
5036,Higher,Perceptual,25,8.72073154,1.649923441,0.5283,3.123080525,376953.4,Jan 13th
5036,Higher,Adjusted,25,8.72073154,0.884946922,0.5283,1.675084086,376953.4,Jan 13th
5037,Lower,Perceptual,14,10.78508953,0.723726539,0.5283,1.369915842,376953.4,Jan 13th
5037,Lower,Adjusted,14,10.78508953,0.784035275,0.5283,1.48407207,376953.4,Jan 13th
5037,Higher,Perceptual,27,11.4046952,0.736649875,0.5283,1.394377957,376953.4,Jan 13th
5037,Higher,Adjusted,27,11.4046952,1.19170925,0.5283,2.255743422,376953.4,Jan 13th
5038,Lower,Perceptual,16,7.843885013,1.36366988,0.5283,2.581241491,376953.4,Jan 13th
5038,Lower,Adjusted,16,7.843885013,1.27608052,0.5283,2.415446754,376953.4,Jan 13th
5038,Higher,Perceptual,32,10.27584119,1.159178552,0.5283,2.194167239,376953.4,Jan 13th
