"","ID","Gender","Date","Time","Age","Version","Measurement","Reported_Visual_Angle","Real_Visual_Angle","Task","Ratio_Visual_Angle","Ground_Distance","Width","Ground_Elevation","Template_Size","Arm_Length","Observer_Distance","Observer_Elevation"
"242",30,"Female","5/31/24","15:23",30,1,"Stick2_Perceptual_VA",13.0732672975941,7.33856027190383,"Perceptual",1.78144851486006,2020,14,10.6276013401091,11,48,2036.69459114517,7.34107517941272
"243",30,"Female","5/31/24","15:23",30,1,"Stick3_Perceptual_VA",4.95061530033457,2.95223914553063,"Perceptual",1.67690185526781,5027,14,4.31199036449732,4.15,48,5033.73160365151,2.96346826953653
"244",30,"Female","5/31/24","15:23",30,1,"Stick4_Perceptual_VA",8.21025384666051,4.33706574300479,"Perceptual",1.89304343838982,3421,14,6.32247066698118,6.89,48,3430.88412185547,4.35018743835925
"245",30,"Female","5/31/24","15:23",30,1,"Lamp1_Perceptual_VA",0.620698207619945,0.370779037156586,"Perceptual",1.67403802647509,6280,40.64,3.6386740079785,0.52,48,6286.26390740955,2.55799716828007
"246",30,"Female","5/31/24","15:23",30,1,"Lamp2_Perceptual_VA",1.9454822379486,1.15268412998999,"Perceptual",1.68778435247954,2020,40.64,11.1833285742305,1.63,48,2039.39057406864,7.90728638048713
"247",30,"Female","5/31/24","15:23",30,1,"Lamp3_Perceptual_VA",0.584889336618137,0.463196299507583,"Perceptual",1.26272454516568,5027,40.64,4.54220950068023,0.49,48,5034.82302703879,3.19439921406215
"248",30,"Female","5/31/24","15:23",30,1,"Lamp4_Perceptual_VA",1.14587739536697,0.680641068700974,"Perceptual",1.68352667515922,3421,40.64,6.65844569578084,0.96,48,3432.48523865726,4.68839802993912
"249",31,"Female","7/9/24","10:12",19,NA,"MoonBall1_Perceptual_VA",0.513682858260855,0.520007630710858,"Perceptual",0.98783715454068,6060,55,0.638169172479282,0.52,58,6060.21713224865,-0.485017042994091
"250",31,"Female","7/9/24","10:12",19,NA,"MoonBall2_Perceptual_VA",0.96807807089276,1.51494436526228,"Perceptual",0.639018892766505,2080,55,1.8587059278709,0.98,58,2080.63252161452,-1.4128258332407
"251",31,"Female","7/9/24","10:12",19,NA,"MoonBall3_Perceptual_VA",0.642101153543711,0.667633944256746,"Perceptual",0.961756302338012,4720,55,0.819322351466107,0.65,58,4720.27877248791,-0.622702915456561
"252",31,"Female","7/9/24","10:12",19,NA,"MoonBall4_Perceptual_VA",0.770517836025137,0.963667763228612,"Perceptual",0.79956792727365,3270,55,1.18254310334088,0.78,58,3270.40237432644,-0.898786663881024
"253",32,"Non binary","7/9/24","11:00",31,NA,"Stick1_Perceptual_VA",3.52152041561668,2.22523607733862,"Perceptual",1.5825378940595,6670,14,3.2524826979439,3.32,54,6675.0748952802,2.2343469966129
"254",32,"Non binary","7/9/24","11:00",31,NA,"Stick2_Perceptual_VA",7.30062334629877,6.59014302579263,"Perceptual",1.10780954491055,2250,14,9.56239024466585,6.89,54,2264.99996856512,6.59764087877339
"255",32,"Non binary","7/9/24","11:00",31,NA,"Stick3_Perceptual_VA",5.48135595283756,3.03491199445318,"Perceptual",1.80610046118493,4890,14,4.43232176895042,5.17,54,4896.91993579638,3.04633960593711
"256",32,"Non binary","7/9/24","11:00",31,NA,"Stick4_Perceptual_VA",5.48135595283756,4.59326303517683,"Perceptual",1.19334684533836,3230,14,6.69303962174181,5.17,54,3240.46676539044,4.60635130800869
"257",32,"Non binary","7/9/24","11:00",31,NA,"Lamp1a_Perceptual_VA",0.551732872573209,0.349099441653887,"Perceptual",1.58044616158459,6670,40.64,3.42644053116461,0.52,54,6675.8979855597,2.40861072638117
"258",32,"Non binary","7/9/24","11:00",31,NA,"Lamp2a_Perceptual_VA",2.01575467142859,1.03486096781857,"Perceptual",1.94785071049465,2250,40.64,10.0647990473917,1.9,54,2267.42451111388,7.10771530925642
"259",32,"Non binary","7/9/24","11:00",31,NA,"Lamp3a_Perceptual_VA",0.551732872573209,0.476173226397326,"Perceptual",1.15868100511984,4890,40.64,4.66891069426445,0.52,54,4898.04184481921,3.28370146944949
"260",32,"Non binary","7/9/24","11:00",31,NA,"Lamp4a_Perceptual_VA",0.827591315087436,0.720888471152493,"Perceptual",1.14801574474392,3230,40.64,7.04832901449635,0.78,54,3242.16191970728,4.96429062998348
"261",33,"Male","7/10/24","10:29",24,NA,"MoonBall1_Perceptual_VA",1.23138427952127,0.520007630710858,"Perceptual",2.36801194212853,6060,55,0.638169172479282,1.44,67,6060.21713224865,-0.485017042994091
"262",33,"Male","7/10/24","10:29",24,NA,"MoonBall2_Perceptual_VA",1.8384381612317,1.51494436526228,"Perceptual",1.21353509962949,2080,55,1.8587059278709,2.15,67,2080.63252161452,-1.4128258332407
"263",33,"Male","7/10/24","10:29",24,NA,"MoonBall3_Perceptual_VA",1.39384350283648,0.667633944256746,"Perceptual",2.08773612370503,4720,55,0.819322351466107,1.63,67,4720.27877248791,-0.622702915456561
"264",33,"Male","7/10/24","10:29",24,NA,"MoonBall4_Perceptual_VA",1.62469681337902,0.963667763228612,"Perceptual",1.68595119124431,3270,55,1.18254310334088,1.9,67,3270.40237432644,-0.898786663881024
"265",34,"Female","7/10/24","11:04",19,NA,"MoonBall1_Perceptual_VA",0.572953020554149,0.520007630710858,"Perceptual",1.10181656328949,6060,55,0.638169172479282,0.52,52,6060.21713224865,-0.485017042994091
"266",34,"Female","7/10/24","11:04",19,NA,"MoonBall2_Perceptual_VA",1.05773819557891,1.51494436526228,"Perceptual",0.698202666601411,2080,55,1.8587059278709,0.96,52,2080.63252161452,-1.4128258332407
"267",34,"Female","7/10/24","11:04",19,NA,"MoonBall3_Perceptual_VA",0.716187918647142,0.667633944256746,"Perceptual",1.07272544304866,4720,55,0.819322351466107,0.65,52,4720.27877248791,-0.622702915456561
"268",34,"Female","7/10/24","11:04",19,NA,"MoonBall4_Perceptual_VA",0.859420578802087,0.963667763228612,"Perceptual",0.891822484465744,3270,55,1.18254310334088,0.78,52,3270.40237432644,-0.898786663881024
"269",35,"Female","7/15/24","11:48",22,NA,"MoonBall1_Perceptual_VA",0.711248818915873,0.520007630710858,"Perceptual",1.36776611901557,6060,55,0.638169172479282,0.72,58,6060.21713224865,-0.485017042994091
"270",35,"Female","7/15/24","11:48",22,NA,"MoonBall2_Perceptual_VA",1.61010300942674,1.51494436526228,"Perceptual",1.06281329291454,2080,55,1.8587059278709,1.63,58,2080.63252161452,-1.4128258332407
"271",35,"Female","7/15/24","11:48",22,NA,"MoonBall3_Perceptual_VA",0.770517836025137,0.667633944256746,"Perceptual",1.15410224817572,4720,55,0.819322351466107,0.78,58,4720.27877248791,-0.622702915456561
"272",35,"Female","7/15/24","11:48",22,NA,"MoonBall4_Perceptual_VA",1.20514265306009,0.963667763228612,"Perceptual",1.25057898483857,3270,55,1.18254310334088,1.22,58,3270.40237432644,-0.898786663881024
"273",36,"Female","7/16/24","10:41",29,NA,"MoonBall1_Perceptual_VA",0.572953020554149,0.520007630710858,"Perceptual",1.10181656328949,6060,55,0.638169172479282,0.72,72,6060.21713224865,-0.485017042994091
"274",36,"Female","7/16/24","10:41",29,NA,"MoonBall2_Perceptual_VA",2.14833999674524,1.51494436526228,"Perceptual",1.41809827872676,2080,55,1.8587059278709,2.7,72,2080.63252161452,-1.4128258332407
"275",36,"Female","7/16/24","10:41",29,NA,"MoonBall3_Perceptual_VA",0.763932409458051,0.667633944256746,"Perceptual",1.14423841991514,4720,55,0.819322351466107,0.96,72,4720.27877248791,-0.622702915456561
"276",36,"Female","7/16/24","10:41",29,NA,"MoonBall4_Perceptual_VA",1.51188422710866,0.963667763228612,"Perceptual",1.56888534077693,3270,55,1.18254310334088,1.9,72,3270.40237432644,-0.898786663881024
"277",37,"Male","7/16/24","13:46",20,NA,"MoonBall1_Perceptual_VA",0.943673859023845,0.520007630710858,"Perceptual",1.81473079103441,6060,55,0.638169172479282,0.98,59.5,6060.21713224865,-0.485017042994091
"278",37,"Male","7/16/24","13:46",20,NA,"MoonBall2_Perceptual_VA",2.59953053617955,1.51494436526228,"Perceptual",1.7159247532694,2080,55,1.8587059278709,2.7,59.5,2080.63252161452,-1.4128258332407
"279",37,"Male","7/16/24","13:46",20,NA,"MoonBall3_Perceptual_VA",1.17476306169338,0.667633944256746,"Perceptual",1.7595915722967,4720,55,0.819322351466107,1.22,59.5,4720.27877248791,-0.622702915456561
"280",37,"Male","7/16/24","13:46",20,NA,"MoonBall4_Perceptual_VA",1.56951731918571,0.963667763228612,"Perceptual",1.62869131777045,3270,55,1.18254310334088,1.63,59.5,3270.40237432644,-0.898786663881024
"281",38,"Male","7/18/24","14:33",21,NA,"MoonBall1_Perceptual_VA",0.769164666596614,0.520007630710858,"Perceptual",1.47914111480471,6060,55,0.638169172479282,0.98,73,6060.21713224865,-0.485017042994091
"282",38,"Male","7/18/24","14:33",21,NA,"MoonBall2_Perceptual_VA",1.68735647370734,1.51494436526228,"Perceptual",1.11380755122002,2080,55,1.8587059278709,2.15,73,2080.63252161452,-1.4128258332407
"283",38,"Male","7/18/24","14:33",21,NA,"MoonBall3_Perceptual_VA",0.957523618089764,0.667633944256746,"Perceptual",1.43420451630233,4720,55,0.819322351466107,1.22,73,4720.27877248791,-0.622702915456561
"284",38,"Male","7/18/24","14:33",21,NA,"MoonBall4_Perceptual_VA",1.27929096791041,0.963667763228612,"Perceptual",1.32752284213011,3270,55,1.18254310334088,1.63,73,3270.40237432644,-0.898786663881024
"285",39,"Male","7/17/24","10:53",21,NA,"MoonBall1_Perceptual_VA",2.13430181664235,0.520007630710858,"Perceptual",4.10436634117219,6060,55,0.638169172479282,1.9,51,6060.21713224865,-0.485017042994091
"286",39,"Male","7/17/24","10:53",21,NA,"MoonBall2_Perceptual_VA",3.70608126165302,1.51494436526228,"Perceptual",2.44634809477732,2080,55,1.8587059278709,3.3,51,2080.63252161452,-1.4128258332407
"287",39,"Male","7/17/24","10:53",21,NA,"MoonBall3_Perceptual_VA",2.13430181664235,0.667633944256746,"Perceptual",3.19681441454926,4720,55,0.819322351466107,1.9,51,4720.27877248791,-0.622702915456561
"288",39,"Male","7/17/24","10:53",21,NA,"MoonBall4_Perceptual_VA",3.03259780080651,0.963667763228612,"Perceptual",3.14693291248665,3270,55,1.18254310334088,2.7,51,3270.40237432644,-0.898786663881024
"289",40,"Male","7/18/24","11:31",23,NA,"MoonBall1_Perceptual_VA",0.919728289724227,0.520007630710858,"Perceptual",1.76868229504045,6060,55,0.638169172479282,1.22,76,6060.21713224865,-0.485017042994091
"290",40,"Male","7/18/24","11:31",23,NA,"MoonBall2_Perceptual_VA",2.03529390911587,1.51494436526228,"Perceptual",1.34347765884029,2080,55,1.8587059278709,2.7,76,2080.63252161452,-1.4128258332407
"291",40,"Male","7/18/24","11:31",23,NA,"MoonBall3_Perceptual_VA",1.08557176724372,0.667633944256746,"Perceptual",1.62599846305336,4720,55,0.819322351466107,1.44,76,4720.27877248791,-0.622702915456561
"292",40,"Male","7/18/24","11:31",23,NA,"MoonBall4_Perceptual_VA",1.43231989094082,0.963667763228612,"Perceptual",1.48632126713678,3270,55,1.18254310334088,1.9,76,3270.40237432644,-0.898786663881024
"293",41,"Female","7/18/24","15:18",20,NA,"MoonBall1_Perceptual_VA",0.743286174739155,0.520007630710858,"Perceptual",1.42937551459211,6060,55,0.638169172479282,0.96,74,6060.21713224865,-0.485017042994091
"294",41,"Female","7/18/24","15:18",20,NA,"MoonBall2_Perceptual_VA",1.66455758859699,1.51494436526228,"Perceptual",1.09875822952007,2080,55,1.8587059278709,2.15,74,2080.63252161452,-1.4128258332407
"295",41,"Female","7/18/24","15:18",20,NA,"MoonBall3_Perceptual_VA",0.94458469988587,0.667633944256746,"Perceptual",1.41482425813062,4720,55,0.819322351466107,1.22,74,4720.27877248791,-0.622702915456561
"296",41,"Female","7/18/24","15:18",20,NA,"MoonBall4_Perceptual_VA",1.47102704255262,0.963667763228612,"Perceptual",1.52648775717492,3270,55,1.18254310334088,1.9,74,3270.40237432644,-0.898786663881024
"297",42,"Male","7/19/24","13:50",18,NA,"MoonBall1_Perceptual_VA",0.94458469988587,0.520007630710858,"Perceptual",1.81648238237314,6060,55,0.638169172479282,1.22,74,6060.21713224865,-0.485017042994091
"298",42,"Male","7/19/24","13:50",18,NA,"MoonBall2_Perceptual_VA",1.47102704255262,1.51494436526228,"Perceptual",0.971010603612457,2080,55,1.8587059278709,1.9,74,2080.63252161452,-1.4128258332407
"299",42,"Male","7/19/24","13:50",18,NA,"MoonBall3_Perceptual_VA",1.11490971756358,0.667633944256746,"Perceptual",1.66994163067124,4720,55,0.819322351466107,1.44,74,4720.27877248791,-0.622702915456561
"300",42,"Male","7/19/24","13:50",18,NA,"MoonBall4_Perceptual_VA",1.26200465952468,0.963667763228612,"Perceptual",1.30958480472205,3270,55,1.18254310334088,1.63,74,3270.40237432644,-0.898786663881024
"301",43,"Female","7/19/24","14:34",22,NA,"MoonBall1_Perceptual_VA",0.891249709902549,0.520007630710858,"Perceptual",1.71391659903951,6060,55,0.638169172479282,0.98,63,6060.21713224865,-0.485017042994091
"302",43,"Female","7/19/24","14:34",22,NA,"MoonBall2_Perceptual_VA",1.95514241782868,1.51494436526228,"Perceptual",1.29057044117272,2080,55,1.8587059278709,2.15,63,2080.63252161452,-1.4128258332407
"303",43,"Female","7/19/24","14:34",22,NA,"MoonBall3_Perceptual_VA",1.3095608045354,0.667633944256746,"Perceptual",1.96149524121828,4720,55,0.819322351466107,1.44,63,4720.27877248791,-0.622702915456561
"304",43,"Female","7/19/24","14:34",22,NA,"MoonBall4_Perceptual_VA",1.72783699880744,0.963667763228612,"Perceptual",1.79297997166431,3270,55,1.18254310334088,1.9,63,3270.40237432644,-0.898786663881024
"305",44,"Female","7/19/24","15:11",22,NA,"MoonBall1_Perceptual_VA",0.677124058646317,0.520007630710858,"Perceptual",1.30214254302514,6060,55,0.638169172479282,0.78,66,6060.21713224865,-0.485017042994091
"306",44,"Female","7/19/24","15:11",22,NA,"MoonBall2_Perceptual_VA",1.4149602132169,1.51494436526228,"Perceptual",0.934001436397254,2080,55,1.8587059278709,1.63,66,2080.63252161452,-1.4128258332407
"307",44,"Female","7/19/24","15:11",22,NA,"MoonBall3_Perceptual_VA",0.625038668734024,0.667633944256746,"Perceptual",0.936199655680865,4720,55,0.819322351466107,0.72,66,4720.27877248791,-0.622702915456561
"308",44,"Female","7/19/24","15:11",22,NA,"MoonBall4_Perceptual_VA",0.833378463587148,0.963667763228612,"Perceptual",0.86479852848356,3270,55,1.18254310334088,0.96,66,3270.40237432644,-0.898786663881024
"309",45,"Male","7/25/24","11:28",19,2,"Lamp1a_Perceptual_VA",0.970821925241984,0.349099441653887,"Perceptual",2.78093233447363,6670,40.64,3.42644053116461,1.22,72,6675.8979855597,2.40861072638117
"310",45,"Male","7/25/24","11:28",19,2,"Lamp2a_Perceptual_VA",2.62559699395004,1.03486096781857,"Perceptual",2.53714950664788,2250,40.64,10.0647990473917,3.3,72,2267.42451111388,7.10771530925642
"311",45,"Male","7/25/24","11:28",19,2,"Lamp3a_Perceptual_VA",1.2970573908472,0.476173226397326,"Perceptual",2.72391919356867,4890,40.64,4.66891069426445,1.63,72,4898.04184481921,3.28370146944949
"312",45,"Male","7/25/24","11:28",19,2,"Lamp4a_Perceptual_VA",1.71078852195229,0.720888471152493,"Perceptual",2.37316671081899,3230,40.64,7.04832901449635,2.15,72,3242.16191970728,4.96429062998348
"313",45,"Male","7/25/24","11:28",19,2,"MoonBall1_Perceptual_VA",0.970821925241984,0.520007630710858,"Perceptual",1.8669378445752,6060,55,0.638169172479282,1.22,72,6060.21713224865,-0.485017042994091
"314",45,"Male","7/25/24","11:28",19,2,"MoonBall2_Perceptual_VA",1.94150450877571,1.51494436526228,"Perceptual",1.2815681904197,2080,55,1.8587059278709,2.44,72,2080.63252161452,-1.4128258332407
"315",45,"Male","7/25/24","11:28",19,2,"MoonBall3_Perceptual_VA",0.970821925241984,0.667633944256746,"Perceptual",1.45412307686477,4720,55,0.819322351466107,1.22,72,4720.27877248791,-0.622702915456561
"316",45,"Male","7/25/24","11:28",19,2,"MoonBall4_Perceptual_VA",1.51188422710866,0.963667763228612,"Perceptual",1.56888534077693,3270,55,1.18254310334088,1.9,72,3270.40237432644,-0.898786663881024
"317",46,"Male","7/25/24","13:45",41,2,"Lamp1a_Perceptual_VA",0.94458469988587,0.349099441653887,"Perceptual",2.70577545300795,6670,40.64,3.42644053116461,1.22,74,6675.8979855597,2.40861072638117
"318",46,"Male","7/25/24","13:45",41,2,"Lamp2a_Perceptual_VA",1.88904105196659,1.03486096781857,"Perceptual",1.82540564453656,2250,40.64,10.0647990473917,2.44,74,2267.42451111388,7.10771530925642
"319",46,"Male","7/25/24","13:45",41,2,"Lamp3a_Perceptual_VA",1.11490971756358,0.476173226397326,"Perceptual",2.34139522290841,4890,40.64,4.66891069426445,1.44,74,4898.04184481921,3.28370146944949
"320",46,"Male","7/25/24","13:45",41,2,"Lamp4a_Perceptual_VA",1.66455758859699,0.720888471152493,"Perceptual",2.30903621739968,3230,40.64,7.04832901449635,2.15,74,3242.16191970728,4.96429062998348
"321",46,"Male","7/25/24","13:45",41,2,"MoonBall1_Perceptual_VA",1.11490971756358,0.520007630710858,"Perceptual",2.14402568677595,6060,55,0.638169172479282,1.44,74,6060.21713224865,-0.485017042994091
"322",46,"Male","7/25/24","13:45",41,2,"MoonBall2_Perceptual_VA",2.09028981160228,1.51494436526228,"Perceptual",1.3797799176872,2080,55,1.8587059278709,2.7,74,2080.63252161452,-1.4128258332407
"323",46,"Male","7/25/24","13:45",41,2,"MoonBall3_Perceptual_VA",1.26200465952468,0.667633944256746,"Perceptual",1.89026437373496,4720,55,0.819322351466107,1.63,74,4720.27877248791,-0.622702915456561
"324",46,"Male","7/25/24","13:45",41,2,"MoonBall4_Perceptual_VA",1.47102704255262,0.963667763228612,"Perceptual",1.52648775717492,3270,55,1.18254310334088,1.9,74,3270.40237432644,-0.898786663881024
"325",47,"Male","7/26/24","14:42",33,2,"Lamp1a_Perceptual_VA",1.84495889016128,0.349099441653887,"Perceptual",5.28490931243155,6670,40.64,3.42644053116461,1.9,59,6675.8979855597,2.40861072638117
"326",47,"Male","7/26/24","14:42",33,2,"Lamp2a_Perceptual_VA",2.3691827412141,1.03486096781857,"Perceptual",2.28937298331794,2250,40.64,10.0647990473917,2.44,59,2267.42451111388,7.10771530925642
"327",47,"Male","7/26/24","14:42",33,2,"Lamp3a_Perceptual_VA",1.84495889016128,0.476173226397326,"Perceptual",3.87455402337515,4890,40.64,4.66891069426445,1.9,59,4898.04184481921,3.28370146944949
"328",47,"Male","7/26/24","14:42",33,2,"Lamp4a_Perceptual_VA",1.58281662878821,0.720888471152493,"Perceptual",2.19564702742124,3230,40.64,7.04832901449635,1.63,59,3242.16191970728,4.96429062998348
"329",47,"Male","7/26/24","14:42",33,2,"MoonBall1_Perceptual_VA",1.39833605416732,0.520007630710858,"Perceptual",2.68906833589303,6060,55,0.638169172479282,1.44,59,6060.21713224865,-0.485017042994091
"330",47,"Male","7/26/24","14:42",33,2,"MoonBall2_Perceptual_VA",2.3691827412141,1.51494436526228,"Perceptual",1.56387442043386,2080,55,1.8587059278709,2.44,59,2080.63252161452,-1.4128258332407
"331",47,"Male","7/26/24","14:42",33,2,"MoonBall3_Perceptual_VA",1.58281662878821,0.667633944256746,"Perceptual",2.37078513218843,4720,55,0.819322351466107,1.63,59,4720.27877248791,-0.622702915456561
"332",47,"Male","7/26/24","14:42",33,2,"MoonBall4_Perceptual_VA",1.84495889016128,0.963667763228612,"Perceptual",1.91451759679088,3270,55,1.18254310334088,1.9,59,3270.40237432644,-0.898786663881024
"333",48,"Female","7/26/24","15:10",18,2,"Lamp1a_Perceptual_VA",0.982189309936894,0.349099441653887,"Perceptual",2.8134943593255,6670,40.64,3.42644053116461,0.96,56,6675.8979855597,2.40861072638117
"334",48,"Female","7/26/24","15:10",18,2,"Lamp2a_Perceptual_VA",2.49606412268826,1.03486096781857,"Perceptual",2.4119801599531,2250,40.64,10.0647990473917,2.44,56,2267.42451111388,7.10771530925642
"335",48,"Female","7/26/24","15:10",18,2,"Lamp3a_Perceptual_VA",1.00265055352368,0.476173226397326,"Perceptual",2.10564243838241,4890,40.64,4.66891069426445,0.98,56,4898.04184481921,3.28370146944949
"336",48,"Female","7/26/24","15:10",18,2,"Lamp4a_Perceptual_VA",1.47323886973195,0.720888471152493,"Perceptual",2.04364326617219,3230,40.64,7.04832901449635,1.44,56,3242.16191970728,4.96429062998348
"337",48,"Female","7/26/24","15:10",18,2,"MoonBall1_Perceptual_VA",0.982189309936894,0.520007630710858,"Perceptual",1.88879787897387,6060,55,0.638169172479282,0.96,56,6060.21713224865,-0.485017042994091
"338",48,"Female","7/26/24","15:10",18,2,"MoonBall2_Perceptual_VA",2.76194012873058,1.51494436526228,"Perceptual",1.823129741304,2080,55,1.8587059278709,2.7,56,2080.63252161452,-1.4128258332407
"339",48,"Female","7/26/24","15:10",18,2,"MoonBall3_Perceptual_VA",1.24818011648329,0.667633944256746,"Perceptual",1.86955760296586,4720,55,0.819322351466107,1.22,56,4720.27877248791,-0.622702915456561
"340",48,"Female","7/26/24","15:10",18,2,"MoonBall4_Perceptual_VA",1.94377749744809,0.963667763228612,"Perceptual",2.01706186677427,3270,55,1.18254310334088,1.9,56,3270.40237432644,-0.898786663881024
"341",49,"Female","7/30/24","11:38",22,2,"Lamp1a_Perceptual_VA",1.21283939314558,0.349099441653887,"Perceptual",3.47419459452487,6670,40.64,3.42644053116461,1.63,77,6675.8979855597,2.40861072638117
"342",49,"Female","7/30/24","11:38",22,2,"Lamp2a_Perceptual_VA",2.82701025502107,1.03486096781857,"Perceptual",2.73177783579976,2250,40.64,10.0647990473917,3.8,77,2267.42451111388,7.10771530925642
"343",49,"Female","7/30/24","11:38",22,2,"Lamp3a_Perceptual_VA",1.41372023374187,0.476173226397326,"Perceptual",2.96892003869668,4890,40.64,4.66891069426445,1.9,77,4898.04184481921,3.28370146944949
"344",49,"Female","7/30/24","11:38",22,2,"Lamp4a_Perceptual_VA",2.45515766426909,0.720888471152493,"Perceptual",3.40573856084007,3230,40.64,7.04832901449635,3.3,77,3242.16191970728,4.96429062998348
"345",49,"Female","7/30/24","11:38",22,2,"MoonBall1_Perceptual_VA",1.41372023374187,0.520007630710858,"Perceptual",2.71865286247683,6060,55,0.638169172479282,1.9,77,6060.21713224865,-0.485017042994091
"346",49,"Female","7/30/24","11:38",22,2,"MoonBall2_Perceptual_VA",3.49618962745355,1.51494436526228,"Perceptual",2.307800674151,2080,55,1.8587059278709,4.7,77,2080.63252161452,-1.4128258332407
"347",49,"Female","7/30/24","11:38",22,2,"MoonBall3_Perceptual_VA",1.815454614211,0.667633944256746,"Perceptual",2.71923653647072,4720,55,0.819322351466107,2.44,77,4720.27877248791,-0.622702915456561
"348",49,"Female","7/30/24","11:38",22,2,"MoonBall4_Perceptual_VA",2.45515766426909,0.963667763228612,"Perceptual",2.54772210709164,3270,55,1.18254310334088,3.3,77,3270.40237432644,-0.898786663881024
"349",50,"Female","7/31/24","11:48",24,2,"Lamp1a_Perceptual_VA",0.94458469988587,0.349099441653887,"Perceptual",2.70577545300795,6670,40.64,3.42644053116461,1.22,74,6675.8979855597,2.40861072638117
"350",50,"Female","7/31/24","11:48",24,2,"Lamp2a_Perceptual_VA",1.66455758859699,1.03486096781857,"Perceptual",1.6084842702163,2250,40.64,10.0647990473917,2.15,74,2267.42451111388,7.10771530925642
"351",50,"Female","7/31/24","11:48",24,2,"Lamp3a_Perceptual_VA",1.26200465952468,0.476173226397326,"Perceptual",2.65030579117787,4890,40.64,4.66891069426445,1.63,74,4898.04184481921,3.28370146944949
"352",50,"Female","7/31/24","11:48",24,2,"Lamp4a_Perceptual_VA",1.11490971756358,0.720888471152493,"Perceptual",1.54657726150227,3230,40.64,7.04832901449635,1.44,74,3242.16191970728,4.96429062998348
"353",50,"Female","7/31/24","11:48",24,2,"MoonBall1_Perceptual_VA",0.94458469988587,0.520007630710858,"Perceptual",1.81648238237314,6060,55,0.638169172479282,1.22,74,6060.21713224865,-0.485017042994091
"354",50,"Female","7/31/24","11:48",24,2,"MoonBall2_Perceptual_VA",1.66455758859699,1.51494436526228,"Perceptual",1.09875822952007,2080,55,1.8587059278709,2.15,74,2080.63252161452,-1.4128258332407
"355",50,"Female","7/31/24","11:48",24,2,"MoonBall3_Perceptual_VA",1.26200465952468,0.667633944256746,"Perceptual",1.89026437373496,4720,55,0.819322351466107,1.63,74,4720.27877248791,-0.622702915456561
"356",50,"Female","7/31/24","11:48",24,2,"MoonBall4_Perceptual_VA",1.47102704255262,0.963667763228612,"Perceptual",1.52648775717492,3270,55,1.18254310334088,1.9,74,3270.40237432644,-0.898786663881024
"357",51,"Female","7/31/24","13:53",64,2,"Lamp1a_Perceptual_VA",1.84918839068029,0.349099441653887,"Perceptual",5.29702477299765,6670,40.64,3.42644053116461,1.63,50.5,6675.8979855597,2.40861072638117
"358",51,"Female","7/31/24","13:53",64,2,"Lamp2a_Perceptual_VA",2.76781216013388,1.03486096781857,"Perceptual",2.67457392461933,2250,40.64,10.0647990473917,2.44,50.5,2267.42451111388,7.10771530925642
"359",51,"Female","7/31/24","13:53",64,2,"Lamp3a_Perceptual_VA",2.15542855826005,0.476173226397326,"Perceptual",4.52656394515876,4890,40.64,4.66891069426445,1.9,50.5,4898.04184481921,3.28370146944949
"360",51,"Female","7/31/24","13:53",64,2,"Lamp4a_Perceptual_VA",2.43895691308944,0.720888471152493,"Perceptual",3.38326524932525,3230,40.64,7.04832901449635,2.15,50.5,3242.16191970728,4.96429062998348
"361",51,"Female","7/31/24","13:53",64,2,"MoonBall1_Perceptual_VA",2.15542855826005,0.520007630710858,"Perceptual",4.14499409424733,6060,55,0.638169172479282,1.9,50.5,6060.21713224865,-0.485017042994091
"362",51,"Female","7/31/24","13:53",64,2,"MoonBall2_Perceptual_VA",4.30933299892624,1.51494436526228,"Perceptual",2.84454868293475,2080,55,1.8587059278709,3.8,50.5,2080.63252161452,-1.4128258332407
"363",51,"Female","7/31/24","13:53",64,2,"MoonBall3_Perceptual_VA",2.76781216013388,0.667633944256746,"Perceptual",4.14570317154139,4720,55,0.819322351466107,2.44,50.5,4720.27877248791,-0.622702915456561
"364",51,"Female","7/31/24","13:53",64,2,"MoonBall4_Perceptual_VA",3.74274917257612,0.963667763228612,"Perceptual",3.88385843689182,3270,55,1.18254310334088,3.3,50.5,3270.40237432644,-0.898786663881024
"365",52,"Female","8/1/24","11:48",19,2,"Lamp1a_Perceptual_VA",0.779847181605806,0.349099441653887,"Perceptual",2.23388263788454,6670,40.64,3.42644053116461,0.98,72,6675.8979855597,2.40861072638117
"366",52,"Female","8/1/24","11:48",19,2,"Lamp2a_Perceptual_VA",1.2970573908472,1.03486096781857,"Perceptual",1.25336391185119,2250,40.64,10.0647990473917,1.63,72,2267.42451111388,7.10771530925642
"367",52,"Female","8/1/24","11:48",19,2,"Lamp3a_Perceptual_VA",0.763932409458051,0.476173226397326,"Perceptual",1.60431617551848,4890,40.64,4.66891069426445,0.96,72,4898.04184481921,3.28370146944949
"368",52,"Female","8/1/24","11:48",19,2,"Lamp4a_Perceptual_VA",0.970821925241984,0.720888471152493,"Perceptual",1.34670197137418,3230,40.64,7.04832901449635,1.22,72,3242.16191970728,4.96429062998348
"369",52,"Female","8/1/24","11:48",19,2,"MoonBall1_Perceptual_VA",0.763932409458051,0.520007630710858,"Perceptual",1.4690792294985,6060,55,0.638169172479282,0.96,72,6060.21713224865,-0.485017042994091
